"","병원경도","병원위도"
"182",127.0482339632,37.5054455304
"183",126.985364301804,37.5612658980395
"184",126.836520966803,37.5591532341498
"185",127.01979965904,37.5168568303839
"186",127.0350275695,37.5127915709
"187",127.037722747773,37.5825581379658
"188",127.02647086386,37.5871560800237
"189",127.034021549267,37.4855185990475
"190",127.0350275695,37.5127915709
"191",127.0286522619,37.5233458404
"192",126.924071577996,37.6205098256363
"193",126.882341560662,37.474706676466
"194",127.01161557111,37.5143185628929
"195",127.008185194984,37.5677561271859
"196",127.0275392968,37.4992172081
"197",127.040532100133,37.5265427209826
"198",126.9430165301,37.4819722042
"199",126.909649265946,37.4897180889077
"200",126.890620653516,37.4900660112726
"201",127.102531804188,37.4976145695004
"202",127.025719186238,37.5034685054664
"203",127.118060070348,37.5338239012203
"204",127.025278377503,37.5017369263615
"205",126.855636675189,37.4917439597415
"206",127.02155470114,37.5115664587287
"207",126.9736191486,37.5622695504
"208",127.0120240344,37.5021570857
"209",126.864354990921,37.497967623483
"210",126.949597199866,37.4813228642988
"211",126.9076391443,37.5169881632
"212",126.9300931262,37.6108153089
"213",127.048455215641,37.5047967161015
"214",126.9239915211,37.5210146876
"215",126.940686775929,37.5914101655583
"216",126.8903781947,37.4795600331
"217",127.0274086626,37.5254616891
"218",127.070466689213,37.6375598726393
"219",127.009784529958,37.6084757051478
"220",126.883871693415,37.4814401689835
"221",126.946250567812,37.5570669121067
"222",127.031432231066,37.6026436333265
"223",126.989099620692,37.5019386345722
"224",126.947653349182,37.5403346444681
"225",127.011894439266,37.5024325785836
"226",127.0121552648,37.502420166
"227",127.0255826181,37.5051174338
"228",127.023378774253,37.517353530112
"229",127.127854247742,37.5501875748353
"230",126.903018745132,37.5210822209454
"231",127.0119049354,37.4928190664
"232",127.024446576841,37.5034490122718
"233",127.0888162439,37.5802878217
"234",126.947662908645,37.5403382601404
"235",126.985316183109,37.5705751633074
"236",126.9796746725,37.5698751544
"237",127.0245459068,37.502857932
"238",127.044079884,37.5266063223
"239",126.881581110867,37.4819130872905
"240",127.050592527599,37.5044426193737
"241",127.035961129275,37.5254341666467
"242",127.02273086562,37.5476110768479
"243",127.02069103447,37.516961194007
"244",127.039659260307,37.5787828822223
"245",127.061059386179,37.5078269000485
"246",126.938168229693,37.5041669693474
"247",126.946608159643,37.487250186843
"248",126.926665889759,37.6086720962414
"249",127.106298124218,37.5052669942469
"250",127.078404577264,37.5888779862661
"251",127.0702025329,37.5397302764
"252",126.90460810742,37.4988575418381
"253",127.028847171306,37.4967319559283
"254",127.0215983619,37.5096088383
"255",127.1249628964,37.477613041
"256",126.895593696636,37.4689220305765
"257",126.947639763457,37.5403454501814
"258",126.946257427011,37.5050659018089
"259",127.006601240897,37.566449331882
"260",127.028746463142,37.5565674890123
"261",127.135725837567,37.5275846884022
"262",126.947562847722,37.5403093753633
"263",126.9366831492,37.559170507
"264",127.013064911947,37.4948712857018
"265",126.982745513557,37.4870051047897
"266",127.030009309581,37.4979246534828
"267",127.099767867181,37.5952571706131
"268",127.063960773355,37.4953238680438
"269",127.0276251418,37.4989396781
"270",127.003659981,37.5082123968
"271",127.024789737061,37.5049095607089
"272",127.031678497624,37.4996054052968
"273",126.935425130088,37.544343255202
"274",127.049313703667,37.5032033832403
"275",127.023868565177,37.5066963536845
"276",126.922621181688,37.5772901536873
"277",126.9470377837,37.4873116488
"278",126.890966268804,37.5198097653579
"279",127.0269833259,37.5003958524
"280",127.0285071151,37.5224340609
"281",126.985408491779,37.4977100609507
"282",127.104043750512,37.5135645156694
"283",127.046363782056,37.5244682706869
"284",127.025454690986,37.5013512512577
"285",127.0325209122,37.6581548963
"286",126.855024536334,37.5615113449647
"287",127.028631091799,37.4966540357615
"288",127.0784014508,37.5895069499
"289",127.026052913592,37.5003185456359
"290",127.096205156019,37.5367338310626
"291",127.071817886146,37.5341271731852
"292",127.038934379756,37.4997798339328
"293",127.067429807788,37.5918490990572
"294",126.985905129859,37.5689534391583
"295",127.0404853194,37.52371359
"296",127.022619918247,37.5066101028994
"297",127.019161294387,37.5157514042207
"298",126.884906619604,37.4937003804712
"299",126.9476610986,37.5403378088
"300",126.882085103432,37.4809144574828
"301",126.9754320948,37.5699428234
"302",127.025368785441,37.5015422897168
"303",127.0258162051,37.5003096166
"304",126.8815830343,37.4819121882
"305",127.06309692183,37.5399469227486
"306",127.029280727735,37.4988816149532
"307",126.930784469299,37.5001768315636
"308",127.116124306448,37.5109333147488
"309",127.024446576841,37.5034490122718
"310",127.0330669955,37.4682859679
"311",127.122476955359,37.4776873162267
"312",126.916150487397,37.6336084097268
"313",127.024446576841,37.5034490122718
"314",126.863048647891,37.4974435399631
"315",127.0273814368,37.5252562669
"316",127.05116929123,37.5176871413357
"317",127.030241985,37.526938641
"318",127.0291569254,37.5062266441
"319",127.069525488272,37.5514508669039
"320",127.012069400941,37.5029607782215
"321",127.1186783044,37.509886368
"322",127.0245169907,37.4974338814
"323",127.054356755238,37.5891240319821
"324",127.0840345145,37.5765251682
"325",126.881583034344,37.4819121882173
"326",126.965017452683,37.5074801930419
"327",126.949232489096,37.540948029081
"328",127.042082279246,37.5230534980121
"329",127.020203325406,37.5160005781172
"330",127.009573992372,37.5869557572329
"331",127.0409439649,37.5266759272
"332",127.026998077409,37.5261661423716
"333",126.882116955111,37.4807919534995
"334",127.042654152296,37.5101869626133
"335",126.9182694286,37.6394626951
"336",127.027426381774,37.5244201263853
"337",127.039854496609,37.5179044983754
"338",126.916110933294,37.6204179400592
"339",127.020540301,37.5117750418
"340",126.8934973319,37.5377821856
"341",126.9865628819,37.562001434
"342",127.061125017783,37.5659476957408
"343",127.1000400491,37.4668174427
"344",127.067186912363,37.4890546234463
"345",126.946640460273,37.5562417800428
"346",127.0829843132,37.5686728406
"347",126.989782153083,37.4931652111065
"348",126.9172781761,37.4745146514
"349",127.105936723368,37.5051042969765
"350",126.879466093025,37.4840292447611
"351",127.0880684525,37.5874674944
"352",127.0508323047,37.5011556546
"353",127.115602553251,37.495101483442
"354",126.9923064937,37.4891649293
"355",127.0585916918,37.5086340085
"356",127.1359307433,37.5283094944
"357",126.923071998116,37.5583154677585
"358",127.0423781436,37.5101293977
"359",126.954183522941,37.4952326888167
"360",127.1210105111,37.4860541974
"361",127.089402166827,37.5400777015614
"362",127.117004712908,37.5103309711889
"363",126.875822768748,37.5247760954762
"364",126.9897821531,37.4931652111
"365",127.038683333333,37.5773472222222
"366",127.066450377813,37.6567207153445
"367",127.033677330685,37.5586600987089
"368",126.932000322483,37.5231751495889
"369",126.9897821531,37.4931652111
"370",126.910832585718,37.5063623733459
"371",127.039388690657,37.4785199554486
"372",126.9897821531,37.4931652111
"373",127.1164375286,37.4915657496
"374",126.880502108988,37.5370629759253
"375",127.120075159762,37.4859537333617
"376",126.864535361,37.5082861466
"377",126.8391023967,37.5581840647
"378",127.0183952752,37.6201724247
"379",127.006845346,37.5127280898
"380",126.9922883883,37.4892982772
"381",127.021382655365,37.5119281531298
"382",127.085494586169,37.5108845274847
"383",127.085477501468,37.5110852120379
"384",126.918002777778,37.6110111111111
"385",127.1245693602,37.5401683769
"386",127.126190315689,37.5052828780928
"387",127.086978587103,37.5026417727575
"388",127.154528830061,37.554156377051
"389",126.921605524836,37.4834123637081
"390",126.820413388776,37.5707011397914
"391",126.9718927092,37.5422093301
"392",127.025052511418,37.6378701752995
"393",126.854737852729,37.5595836717982
"394",127.029070411585,37.4960350270018
"395",127.024870875,37.6367926356
"396",126.854737852729,37.5595836717982
"397",127.071980465539,37.6282860149621
"398",127.046974107363,37.5818269414946
"399",127.025368785441,37.5015422897168
"400",127.023933493933,37.5046005122475
"401",127.0050633768,37.5888985804
"402",127.0031884869,37.5912268102
"403",127.01944140356,37.548597356903
"404",127.0191614073,37.5157505032
"405",127.026439752381,37.639138458482
"406",126.852614547285,37.5642121814633
"407",127.13089703762,37.5422806775089
"408",127.026373081127,37.5016537945004
"409",127.055964351297,37.5041338613258
"410",127.143076061173,37.5451159577691
"411",126.853270032599,37.5616010791214
"412",126.870471203827,37.5189418545223
"413",126.910426484213,37.6000369952622
"414",127.05106465303,37.5035666455485
"415",127.036818385664,37.4990039649321
"416",126.953961919358,37.4804308447178
"417",127.117288402923,37.4948013239327
"418",127.045864474612,37.5753105451014
"419",127.1204690793,37.4868620536
"420",127.061136577876,37.49321338381
"421",127.042367365976,37.5150741122264
"422",126.91436282,37.4812449155
"423",126.826136981493,37.5592736391913
"424",127.0295903817,37.492624947
"425",127.015323564743,37.5769216858815
"426",127.006495268869,37.53438224922
"427",126.8301304821,37.5358952253
"428",126.890291049446,37.4963996027511
"429",127.010627263306,37.5723966009994
"430",127.029152067256,37.4937314927039
"431",127.0574752069,37.6100904151
"432",127.001272222222,37.5711833333333
"433",127.040857098824,37.5167505110484
"434",127.154636950914,37.5539577458643
"435",127.0255914666,37.5045335804
"436",126.926059907307,37.621080020558
"437",127.0614189304,37.4971898019
"438",127.011523426522,37.5019100314387
"439",126.966442179465,37.473843262361
"440",126.9869038483,37.5021389516
"441",126.9816651481,37.4846154681
"442",127.047530405991,37.5730424428542
"443",127.042077821158,37.5794992324854
"444",127.042607502756,37.4642378457182
"445",127.076052972623,37.5336430993553
"446",127.0595565866,37.4988305869
"447",126.908732933142,37.4956496143157
"448",126.9309706164,37.4846940343
"449",126.97967467254,37.5698751544153
"450",126.856652363202,37.5211846142788
"451",127.10253282307,37.4976153795288
"452",127.115799333614,37.4995666435258
"453",126.986833333333,37.5657916666667
"454",126.8869872307,37.5090485844
"455",127.028534334765,37.5226178589016
"456",127.115588950631,37.4950798725959
"457",127.104446890835,37.5137519612953
"458",127.0981403954,37.5113107836
"459",127.052078179664,37.4973348458572
"460",127.0462740509,37.5183883392
"461",127.02010810325,37.5167802830689
"462",127.037358375809,37.5214746740795
"463",127.127713042072,37.5498732611283
"464",126.9533671067,37.5424305193
"465",127.054138311456,37.4982767208667
"466",127.096254857016,37.5116176584716
"467",127.018828084556,37.625027775793
"468",127.04092043531,37.5237788528603
"469",126.916612417492,37.5689428550958
"470",127.0048259727,37.4892407659
"471",127.1177308679,37.4942819041
"472",126.921722783334,37.617906238537
"473",126.916661505108,37.5744243112401
"474",126.895500957442,37.4835687568318
"475",127.012597417505,37.4947651698361
"476",127.0665963249,37.5917126215
"477",126.915989586881,37.4967113675004
"478",127.010699923693,37.6065071755947
"479",127.0263406798,37.4995598638
"480",127.107821607115,37.5485389181456
"481",127.0971690406,37.5018906807
"482",127.0356972616,37.4844673367
"483",126.917143478131,37.5104935695774
"484",126.9178561185,37.5743677165
"485",127.034641666667,37.5879916666667
"486",126.985752152066,37.5637745000986
"487",127.031063214286,37.499414555381
"488",127.048013395254,37.5046966146085
"489",127.016730962873,37.4835506998705
"490",127.11455788481,37.5042386123184
"491",127.030031510536,37.6113872023282
"492",127.173817103681,37.5656223913854
"493",127.029292997489,37.495551491811
"494",127.140594691354,37.5385930072867
"495",127.038025603915,37.5808593060718
"496",126.9690054078,37.6068639865
"497",127.024894198959,37.5027461343978
"498",127.061595160383,37.507980153109
"499",126.945087327305,37.5875920905858
"500",127.076859460569,37.6050482574274
"501",127.027457833177,37.4947969222144
"502",126.8610136132,37.5215700499
"503",126.984407520601,37.476712210255
"504",127.038487318052,37.4985277269733
"505",127.024887119734,37.5767578818522
"506",127.12459958209,37.4930278663805
"507",127.05424648191,37.5105843067663
"508",126.871486510512,37.5168554302245
"509",126.902298759298,37.5332883164544
"510",127.006460397501,37.5070244820045
"511",127.0247863169,37.4911411924
"512",126.927106430184,37.5609958082332
"513",126.9473502982,37.4866846869
"514",127.086157841705,37.5013402409902
"515",126.92160772,37.5548402775
"516",127.052238234615,37.4970659148576
"517",127.087781186769,37.5047452066276
"518",127.0844599445,37.4840208692
"519",126.930445540252,37.4851766667623
"520",126.843851154746,37.5192059949229
"521",126.852225901079,37.5630449741645
"522",127.1326864457,37.5361627009
"523",126.933205265384,37.4994213801015
"524",127.0519414485,37.5023805399
"525",127.08153069696,37.5560130526917
"526",126.908199071961,37.5585319053689
"527",127.0059179197,37.5708282069
"528",127.011165851691,37.5716026790527
"529",127.037639558225,37.5786646122728
"530",126.837583309583,37.5405656790625
"531",127.015630232071,37.5926890294599
"532",127.057246351895,37.6653647809563
"533",127.0680042168,37.6307823033
"534",127.020397512722,37.5145445368659
"535",126.9210933403,37.6004446486
"536",127.0630351065,37.6545386089
"537",126.9772099043,37.5603998289
"538",127.117812888273,37.4917725117248
"539",127.0310632143,37.4994145554
"540",127.038726930224,37.501008874322
"541",126.965537758177,37.473886250528
"542",127.0168130177,37.494883578
"543",126.908618849,37.496471244
"544",127.046782357071,37.5246603795114
"545",126.936731295991,37.5182723380071
"546",127.036816730065,37.4989811402062
"547",126.981001357196,37.5698104996028
"548",126.8903224924,37.5794413686
"549",127.037850132705,37.6546502880916
"550",127.0816774002,37.4912885522
"551",126.939170321163,37.5554718694508
"552",127.0495718145,37.4762126912
"553",126.9160940114,37.55075677
"554",127.028155068247,37.4947119400032
"555",127.066596324867,37.5917126214921
"556",127.026692446306,37.4987750083767
"557",126.832304961307,37.512710160982
"558",126.930776228546,37.5188997001523
"559",127.047064998926,37.6680283466912
"560",126.995416086104,37.484376839154
"561",127.0470339351,37.503546695
"562",127.07378594915,37.6257116808337
"563",127.0377809221,37.508862343
"564",127.070925727303,37.5383479527738
"565",126.8912965274,37.5199223347
"566",126.875930956144,37.549611370086
"567",127.025366637091,37.5015434614787
"568",127.085828851348,37.5095338598213
"569",126.927421931313,37.4842260789013
"570",127.043801120067,37.6687611998791
"571",126.989293590772,37.4935832351516
"572",127.015682231875,37.4950423107504
"573",127.0831703148,37.5690006721
"574",127.008715861704,37.4904767183201
"575",127.144492688518,37.5466837768854
"576",126.897681476166,37.4588902854241
"577",127.133518231748,37.4975339665715
"578",127.024760967977,37.4965616561392
"579",126.92410796689,37.6158746933064
"580",126.875771876431,37.5281782237147
"581",127.012827161182,37.5691914506566
"582",127.019317658902,37.5150359817667
"583",126.871569076368,37.5274853631473
"584",126.825303015866,37.5672498211268
"585",127.088571889392,37.5842631876081
"586",127.115593468393,37.495076264237
"587",127.022205905271,37.5082880328998
"588",127.035185885,37.5223493678
"589",126.855811690268,37.4901115492118
"590",127.024558845322,37.5009261728295
"591",127.032768218933,37.5089106921977
"592",126.999950193275,37.5711419015233
"593",126.931550425485,37.4787405057786
"594",127.023903040367,37.5027308418076
"595",127.061324966808,37.6530546912153
"596",127.093625767728,37.5986247009466
"597",127.103799239351,37.5200518984152
"598",126.874093357378,37.4956430032775
"599",127.025026129945,37.5049697881288
"600",127.12683868961,37.5088902065429
"601",126.9232370255,37.5772689357
"602",127.0989664195,37.4858656853
"603",126.974047483021,37.5543012261688
"604",126.991180055389,37.4911074230082
"605",127.024860321218,37.4910204722003
"606",127.117008263731,37.4949826971589
"607",126.90050941382,37.5332328436842
"608",126.826477373364,37.5534629832702
"609",127.021094124301,37.5183811040771
"610",126.913609953169,37.5702739321924
"611",127.021845153107,37.5483955634545
"612",127.03104651339,37.4918533110513
"613",127.013418755214,37.4930094671548
"614",126.934053404471,37.4711518227293
"615",127.120002665787,37.4858709140288
"616",127.084188429731,37.5120856031269
"617",126.917419430143,37.6236089884632
"618",127.0879731879,37.5796361337
"619",127.01165317407,37.4859598096289
"620",127.045706392487,37.5742685122195
"621",127.050639191063,37.4958653891477
"622",127.043795202414,37.5800963307551
"623",126.992180679107,37.5679377026283
"624",127.042293641426,37.664751486127
"625",127.0973375681,37.5027771313
"626",126.8842223359,37.5241142827
"627",127.024789737061,37.5049095607089
"628",127.148601027262,37.5576884153914
"629",126.973090918659,37.4825847550219
"630",126.935332865,37.555309903
"631",127.051377751402,37.6502819830907
"632",127.055235005331,37.496623418939
"633",127.08870826636,37.5808645352885
"634",127.094269484,37.4840026375
"635",126.9033348908,37.5601065741
"636",126.933525,37.4715777777778
"637",127.0171918175,37.5095735217
"638",126.999429225343,37.589688665074
"639",127.026139350531,37.6256317063487
"640",127.034186021324,37.5623216081459
"641",127.0507305601,37.5045542914
"642",126.894895710443,37.5168549318331
"643",127.044159412734,37.5233410604581
"644",127.021044956346,37.516274344883
"645",127.02428588183,37.5058618414743
"646",126.931282235677,37.60850915314
"647",126.902384960595,37.4961436901295
"648",127.029280727735,37.4988816149532
"649",127.133604820653,37.5460978797057
"650",127.056692296799,37.5081793288175
"651",126.921945061541,37.6176649190038
"652",127.0590264312,37.5149191974
"653",126.982993582297,37.4900282023602
"654",126.904291142319,37.4955632067135
"655",126.995825077192,37.4941530759549
"656",126.981660211368,37.4863093630098
"657",127.04130142966,37.5171892352971
"658",127.0248054983,37.5081089364
"659",127.0507305601,37.5045542914
"660",127.0198548398,37.5543384489
"661",127.0172281261,37.588742461
"662",126.992523645781,37.4888549893179
"663",127.0617586759,37.6513101624
"664",126.9623824363,37.507885706
"665",127.113257163322,37.5031197391366
"666",127.129198847886,37.5404539697557
"667",127.1047137401,37.4753765941
"668",127.064434011663,37.6157234042563
"669",127.033189219487,37.5279810497849
"670",126.903800933972,37.5603087779665
"671",126.9818589295,37.4874807042
"672",126.8327227799,37.5606295118
"673",126.8981475281,37.4995945772
"674",126.815151385612,37.5739272175061
"675",126.852669712537,37.5215887622114
"676",127.127007378428,37.5312783150471
"677",127.080389428986,37.4911694440606
"678",127.0868968757,37.5925679779
"679",127.138003227266,37.5307319528524
"680",127.071085754921,37.5499542856455
"681",126.828154986706,37.534912079499
"682",127.102524404954,37.5146155456618
"683",126.930776116511,37.5188985287759
"684",127.0527236482,37.4953703652
"685",127.0394621064,37.4710735344
"686",126.875771876431,37.5281782237147
"687",127.068119439757,37.4986565704839
"688",127.0334797062,37.6127701935
"689",127.0480118115,37.5046959846
"690",127.024348524417,37.6373240554406
"691",127.022643349164,37.5092950929867
"692",126.910809425647,37.5068164622971
"693",127.087041666667,37.5794305555556
"694",127.0304595614,37.527839587
"695",127.0285297307,37.498636725
"696",127.047195939257,37.6261768342886
"697",127.074514434411,37.6199276979518
"698",127.050467942591,37.5191577902364
"699",126.908428005132,37.4906941108669
"700",127.026504807476,37.4980609129976
"701",127.046223069472,37.4944144162203
"702",126.84224732195,37.5180325668722
"703",126.907959261867,37.451564395281
"704",127.045226300611,37.4766649392264
"705",127.058358751598,37.6102521573395
"706",127.025511220431,37.5013634093685
"707",127.0035469061,37.5087854393
"708",127.113838998649,37.5090554495244
"709",126.812486131227,37.5774929609961
"710",127.127876709334,37.5106573078104
"711",126.892301347465,37.4915949425815
"712",127.028859804639,37.615650973352
"713",126.956780911993,37.485618115306
"714",126.984130255485,37.5689333920099
"715",127.108645353,37.5016788582
"716",126.930970616356,37.4846940342824
"717",127.009295276257,37.6084577187471
"718",127.133080070914,37.53615791425
"719",127.029877713146,37.6119710822438
"720",126.9096068698,37.5061307845
"721",127.0278548788,37.4963483296
"722",126.901160436878,37.53373434671
"723",127.130134393761,37.5416472221105
"724",127.02782864,37.4987774492
"725",127.061040832454,37.4939283536822
"726",127.153736815724,37.5546178302282
"727",127.023378774253,37.517353530112
"728",127.052643754175,37.4975436286681
"729",127.069388556485,37.6598230446813
"730",127.0246687881,37.5051068161
"731",127.124800759763,37.5377967015866
"732",127.0594634229,37.5068423753
"733",127.02919484054,37.4964204469719
"734",127.03289478672,37.5086654035209
"735",127.042277569398,37.5163031133976
"736",127.030870237899,37.5580481924482
"737",127.133212766984,37.5454975868025
"738",127.062027738638,37.4989468906762
"739",127.023275040189,37.5060397294735
"740",126.8262670942,37.5527598965
"741",127.058342950264,37.5087422521746
"742",127.0491614691,37.505603725
"743",127.023517722278,37.5037878888249
"744",127.0274677997,37.5263086174
"745",127.025278490231,37.5017358451233
"746",127.084188429731,37.5120856031269
"747",127.0083215921,37.4837408174
"748",127.0439506707,37.4991834101
"749",127.023933493933,37.5046005122475
"750",126.899923744914,37.5346307017326
"751",127.0285791857,37.4978402234
"752",127.028452962075,37.4951069601476
"753",126.9076485341,37.4910031803
"754",127.0340339655,37.5266168525
"755",127.031320992326,37.5279511760453
"756",127.049405977254,37.519659287043
"757",127.052674236851,37.4958616611397
"758",126.880678781517,37.4807624025755
"759",126.861094010997,37.5161564519572
"760",127.044156133032,37.510096310243
"761",127.0293092116,37.5832512305
"762",127.0685663198,37.5668296478
"763",127.043646817371,37.5832576117391
"764",127.0218883252,37.5110359761
"765",127.0288370151,37.5245744023832
"766",126.888807280468,37.495860314768
"767",127.034031145785,37.507657952874
"768",127.028755922391,37.4986799184586
"769",127.027806696997,37.4964366642427
"770",127.028618317534,37.4883669346513
"771",127.023517722278,37.5037878888249
"772",126.94713289496,37.4871242816938
"773",127.025752388871,37.4995535963247
"774",127.0218764155,37.5167339275
"775",127.128136021764,37.550171046693
"776",127.052287630743,37.5040835657328
"777",127.0241127029,37.5062061573
"778",126.9371568973,37.5556893069
"779",127.036097307387,37.4851936493777
"780",127.080387926415,37.5583888647438
"781",126.9738466271,37.5590908842
"782",126.976964156928,37.4763037295085
"783",126.9048755434,37.4591809248
"784",127.036575136189,37.6646020326422
"785",127.0521919224,37.4982790503
"786",127.0161987738,37.5410114325
"787",126.8259599068,37.5680583529
"788",127.031596151788,37.4974177840107
"789",127.038900716189,37.4959271416576
"790",127.050967336445,37.5009902618151
"791",127.028903047733,37.6220263532551
"792",127.036135772428,37.5009805027604
"793",127.026795068988,37.5011797439677
"794",127.0251434778,37.5041552543
