Name,Address,Longitude,Latitude
일산하늘마을,경기도 고양시 일산동구 중산로 61 (중산동),126.7821738,37.6775600
과천DT,경기도 과천시 중앙로 277 (중앙동),126.9938374,37.4393451
과천이마트,경기도 과천시 별양상가3로 11 이마트 1층(별양동),126.9918723,37.4263042
과천,"경기도 과천시 중앙로 129, 고려빌딩 1층 (중앙동)",126.9909779,37.4283170
광명하안대로,경기도 광명시 범안로 1036 (하안동),126.8783564,37.4614473
철산역,경기도 광명시 철산로 15 (철산동),126.8677139,37.4764576
광명역,"경기도 광명시 양지로 16 (일직동, 광명역써밋플레이스)",126.8804440,37.4166790
광명소하DT,경기도 광명시 오리로 363 (소하동),126.8792090,37.4348886
광명소하,경기도 광명시 금하로 464 (소하동),126.8840403,37.4484547
광명사거리역,경기도 광명시 광명로 907 (광명동),126.8543332,37.4798885
철산로데오,경기도 광명시 디지털로 17 (철산1동) 가림빌딩,126.8693732,37.4740164
광명하안,경기도 광명시 범안로 1060 (하안동),126.8806620,37.4626043
광명철산,경기도 광명시 오리로 865 (철산동),126.8658275,37.4752559
광명AK,"경기도 광명시 양지로 17 (일직동), 1층 일부",126.8828897,37.4186807
광명롯데몰,경기도 광명시 일직로 17 (일직동) 롯데아울렛 1층,126.8827677,37.4243049
경기광주쌍령DT,경기도 광주시 경충대로 1445 (쌍령동),127.2732589,37.3987589
경기광주송정DT,경기도 광주시 경안천로 118 (송정동),127.2725770,37.4162824
경기광주,경기도 광주시 광주대로 35 (경안동),127.2602100,37.4097399
경기광주초월역DT,경기도 광주시 초월읍 경충대로 1084,127.2982453,37.3744166
곤지암IC DT,경기도 광주시 곤지암읍 경충대로 765 경충대로 765,127.3252420,37.3556487
구리갈매역,"경기도 구리시 경춘북로 252 (갈매동, 갈매역아이파크)",127.1170208,37.6346002
구리돌다리,"경기도 구리시 검배로 5, 우진빌딩 (수택동)",127.1419579,37.6006238
구리장자호수,경기도 구리시 장자대로 84 (수택동),127.1398242,37.5872911
구리인창DT,경기도 구리시 건원대로 53 (인창동),127.1392866,37.6056603
구리수택,"경기도 구리시 체육관로 44 (수택동)1-2층 , 옥외공간",127.1381685,37.5884771
구리토평DT,경기도 구리시 벌말로 88 (토평동),127.1473350,37.5845880
산본사거리,경기도 군포시 고산로701,126.9358140,37.3724584
산본,경기도 군포시 산본로343번길 9 (산본동) 1층,126.9317701,37.3606163
산본역,"경기도 군포시 번영로 497, 금화프라자 1층 (산본동)",126.9322945,37.3583214
산본동,"경기도 군포시 산본로 398, 태주빌딩 2층",126.9294490,37.3655003
금정AK,"경기도 군포시 엘에스로 143 (금정동, 힐스테이트 금정역), AK플라자 4층 일부",126.9449233,37.3728503
산본역서부사거리,경기도 군포시 번영로 485 (산본동) 롯데피트인 산본 1층 일부,126.9306320,37.3578642
다산지금,경기도 남양주시 다산지금로 139 (다산동),127.1743293,37.6005612
남양주연평DT,경기도 남양주시 진접읍 해밀예당1로 27,127.1855341,37.7115529
다산진건,경기도 남양주시 다산중앙로123번길 22-26 (다산동) 123호~128호,127.1524234,37.6248697
도농역,경기도 남양주시 미금로 239 (다산동),127.1646204,37.6110519
남양주진접DT,경기도 남양주시 진접읍 금강로 1477,127.1902542,37.7228598
리버사이드팔당DT,경기도 남양주시 와부읍 경강로 772,127.2283933,37.5671177
별내불암로,경기도 남양주시 별내5로5번길 15 (별내동),127.1124510,37.6504150
평내DT,경기도 남양주시 경춘로 1269,127.2347191,37.6477197
별내,경기도 남양주시 별내중앙로 64 1-2층,127.1234134,37.6479963
평내호평역,"경기도 남양주시 늘을1로16번길 25, 성보빌딩 (호평동)",127.2428881,37.6540709
더북한강R,경기도 남양주시 화도읍 북한강로 1098,127.3420060,37.6124574
남양주화도DT,경기도 남양주시 화도읍 수레로 1137 1~2층,127.3032086,37.6390480
다산DT,경기도 남양주시 다산중앙로 19번길5 (다산동),127.1548677,37.6147397
남양주묵현DT,경기도 남양주시 화도읍 비룡로 122,127.3027250,37.6632238
별내별가람역,경기도 남양주시 덕송2로 62 (별내동),127.1172253,37.6679338
남양주삼패,경기도 남양주시 경강로 384 (삼패동)1-2층 옥탑,127.1995841,37.5918531
판교유스페이스,경기도 성남시 분당구 대왕판교로 660 (삼평동),127.1068530,37.4004763
판교알파돔타워,경기도 성남시 분당구 판교역로 152 (백현동),127.1103138,37.3942381
판교아비뉴프랑R,"경기도 성남시 분당구 동판교로177번길 25 (삼평동, 판교 호반 써밋 플레이스)",127.1135578,37.3977288
야탑터미널,경기도 성남시 분당구 성남대로925번길 16 (야탑동),127.1272613,37.4131252
분당이매,경기도 성남시 분당구 이매로 15 (이매동),127.1224055,37.3949880
분당율동공원,경기도 성남시 분당구 새마을로175번길 4 (율동),127.1499995,37.3839344
정자동,경기도 성남시 분당구 정자로 82 (정자동),127.1140652,37.3631843
판교알파돔시티,"경기도 성남시 분당구 판교역로 145 타워2동 1층, 138~142호 (백현동530, 알파리움)",127.1085871,37.3940495
서판교,경기도 성남시 분당구 운중로 132 (운중동),127.0777546,37.3913077
판교브릿지타워,경기도 성남시 분당구 판교로 227번길 6 (삼평동),127.0992412,37.4030349
판교봇들마을,경기도 성남시 분당구 판교로 372 (삼평동),127.1156875,37.4037132
판교역로,경기도 성남시 분당구 판교역로 192번길 14 (삼평동),127.1114194,37.3973932
서현,경기도 성남시 분당구 황새울로360번길 19 (서현동) 금화빌딩,127.1259558,37.3858796
미금역사거리,경기도 성남시 분당구 성남대로 151 (구미동),127.1083133,37.3493317
수내로,경기도 성남시 분당구 수내로46번길 12 (수내동) 코아빌딩,127.1165965,37.3804047
정자역,경기도 성남시 분당구 성남대로343번길 12-2 (정자동),127.1067507,37.3668296
분당구청,경기도 성남시 분당구 분당로 43 (서현동),127.1202711,37.3840714
뉴코아야탑,"경기도 성남시 분당구 야탑로81번길 11, 뉴코아 야탑점 아울렛 1층 (야탑동)",127.1274912,37.4107024
미금역,경기도 성남시 분당구 돌마로 43 (금곡동) 메디파크빌딩,127.1066794,37.3503551
수내,"경기도 성남시 분당구 황새울로 234, 분당트라팰리스 (수내동)",127.1142363,37.3795330
정자상떼뷰,"경기도 성남시 분당구 정자일로213번길 18 (정자동, 성원상떼뷰리젠시)",127.1055794,37.3703254
서현미래에셋,"경기도 성남시 분당구 황새울로359번길 11, 미래에셋빌딩 1층 (서현동)",127.1232809,37.3879969
야탑글라스,경기도 성남시 분당구 성남대로916번길 11 (야탑동),127.1298492,37.4108629
정자,"경기도 성남시 분당구 정자일로 166, SPG센터 (정자동)",127.1062962,37.3648844
분당서울대병원4,"경기도 성남시 분당구 구미로173번길 82, 분당서울대학교병원 신관 4층 (구미동)",127.1232509,37.3519807
분당서울대병원1,"경기도 성남시 분당구 구미로173번길 82, 분당서울대학교병원 신관 1층 (구미동)",127.1232509,37.3519807
서현N타운,경기도 성남시 분당구 황새울로335번길 5 (서현동),127.1216975,37.3860493
서현역,"경기도 성남시 분당구 서현로210번길 20, 1층 (서현동)",127.1240452,37.3858444
오리역,"경기도 성남시 분당구 성남대로 32, 1층 (구미동)",127.1093949,37.3386555
분당정자,"경기도 성남시 분당구 성남대로 393, 두산위브파빌리온 1층 (정자동)",127.1071715,37.3716373
수내역,"경기도 성남시 분당구 백현로101번길 30, 1-2층 (수내동)",127.1138174,37.3777579
정자아데나,경기도 성남시 분당구 성남대로 275 (정자동),127.1073241,37.3608829
분당이마트,경기도 성남시 분당구 불정로 134 (정자동),127.1197577,37.3587972
판교H스퀘어,"경기도 성남시 분당구 판교역로 231, 에이치스퀘어 (삼평동)",127.1086567,37.4013231
오리역삼거리,경기도 성남시 분당구 성남대로 45 (구미동),127.1084631,37.3400099
판교HIPEX,"경기도 성남시 분당구 판교역로 230, 판교 삼환 HIPEX (삼평동)",127.1105085,37.4012225
네이버1784,경기도 성남시 분당구 정자일로 95 (정자동) 네이버1784 2층,127.1052332,37.3588754
미금역2001아울렛,경기도 성남시 분당구 미금일로154번길 20 (구미동),127.1074652,37.3490412
분당서현역AK R,경기도 성남시 분당구 황새울로360번길 42 (서현동),127.1236884,37.3850444
분당궁내DT,경기도 성남시 분당구 대왕판교로 302 (궁내동),127.1021507,37.3706079
야탑역사거리,경기도 성남시 분당구 야탑로 102 (야탑동),127.1301328,37.4095960
남한산성입구역,경기도 성남시 중원구 산성대로426번길 2 (금광동),127.1594424,37.4496660
단대오거리역,경기도 성남시 중원구 산성대로 340-1 (중앙동),127.1545917,37.4433741
성남모란DT,경기도 성남시 중원구 둔촌대로 131 (성남동),127.1334418,37.4292298
수원금곡,경기도 수원시 권선구 금곡로 219 (금곡동),126.9540792,37.2750009
수원세류DT,경기도 수원시 권선구 권선로544번길 1 (세류동),127.0112490,37.2627895
수원호매실,"경기도 수원시 권선구 서수원로577번길 305 (금곡동, 수원모아미래도센트럴타운2단지)",126.9404313,37.2759866
수원권선DT,경기도 수원시 권선구 매송고색로 543 (오목천동),126.9640307,37.2466757
수원권선,경기도 수원시 권선구 동수원로177번길 40 (권선동),127.0304436,37.2466762
수원이마트,경기도 수원시 권선구 경수대로 270 (권선동) 2층,127.0199600,37.2513342
수원세류역DT,경기도 수원시 권선구 경수대로 185 (세류동),127.0171671,37.2437003
수원롯데백화점2F,경기도 수원시 권선구 세화로 134 (서둔동),126.9972390,37.2642663
수원연무DT,경기도 수원시 장안구 창룡대로 171 (연무동),127.0287190,37.2922053
북수원IC DT,경기도 수원시 장안구 경수대로 1038 (파장동),126.9986053,37.3077518
수원천천,경기도 수원시 장안구 덕영대로535번길 46 (천천동),126.9826899,37.2973076
수원성균관대,"경기도 수원시 장안구 서부로 2131, 1층 4,5,6호 2층1,2호 (율전동)",126.9715828,37.2989707
수원정자사거리DT,경기도 수원시 장안구 수성로 291 (정자동),127.0040061,37.2912331
수원종합운동장,경기도 수원시 장안구 송원로 71 (송죽동),127.0088023,37.3013172
수원경수인계DT,경기도 수원시 팔달구 경수대로 499 (인계동),127.0275702,37.2705510
수원KBS DT,경기도 수원시 팔달구 권광로 265 (인계동),127.0351938,37.2710968
수원인계DT,경기도 수원시 팔달구 인계로94번길 3 (인계동),127.0279477,37.2679479
수원이비스,경기도 수원시 팔달구 권광로 132 (인계동),127.0313219,37.2592852
수원매산,경기도 수원시 팔달구 매산로 11 (매산로1가),127.0027269,37.2674516
동수원DT,경기도 수원시 팔달구 중부대로 161 (우만동),127.0339150,37.2780694
수원인계,경기도 수원시 팔달구 권광로 199 (인계동),127.0329070,37.2655579
아주대,경기도 수원시 팔달구 월드컵로 205 (우만동),127.0434040,37.2796738
수원나혜석거리,경기도 수원시 팔달구 권광로188번길 17 (인계동),127.0341649,37.2642597
수원역AK R,경기도 수원시 팔달구 덕영대로 924 (매산로1가),127.0002404,37.2656796
시흥대야DT,경기도 시흥시 뱀내장터로 27 (대야동),126.7877212,37.4417028
배곧아브뉴프랑,경기도 시흥시 서울대학로278번길 34 (정왕동),126.7289263,37.3682148
시흥대야동,경기도 시흥시 비둘기공원7길 51 (대야동),126.7918983,37.4416552
배곧신도시,경기도 시흥시 서울대학로278번길 43-13 (정왕동),126.7301880,37.3692355
시흥대야,경기도 시흥시 비둘기공원로 10 (대야동),126.7907650,37.4439703
시흥P.아울렛 3F,경기도 시흥시 서해안로 699 (정왕동),126.7369853,37.3796756
시흥P.아울렛 1F,경기도 시흥시 서해안로 699 (정왕동),126.7369853,37.3796756
시화로데오,경기도 시흥시 중심상가2길 20-5 (정왕동),126.7373364,37.3446797
시흥월곶,경기도 시흥시 월곶중앙로58번길 5-6 (월곶동),126.7388711,37.3894804
시흥장현,경기도 시흥시 황고개로 530 (장곡동) 센터프라자,126.7892420,37.3779903
시흥능곡역,경기도 시흥시 장현능곡로 155 (능곡동),126.8073771,37.3710435
시흥목감DT,경기도 시흥시 동서로 950 (조남동),126.8501079,37.3779250
시흥은계,경기도 시흥시 은계번영길 9 (은행동),126.8016257,37.4374767
안산고잔센트럴타워,경기도 안산시 단원구 고잔로 72 (고잔동),126.8342456,37.3189669
안산상공회의소,경기도 안산시 단원구 적금로 120 (고잔동),126.8265040,37.3188550
고잔이마트,경기도 안산시 단원구 원포공원1로 46 (초지동) 이마트,126.8129225,37.3031619
안산문화광장,"경기도 안산시 단원구 광덕대로 154, ,771-4 로데오타운1층 (고잔동)",126.8308998,37.3101689
안산중앙,"경기도 안산시 단원구 고잔로 102, 스타타워 1층 (고잔동)",126.8376242,37.3187365
안산중앙역,경기도 안산시 단원구 중앙대로 907 (고잔동),126.8377275,37.3171198
안산트레이더스,경기도 안산시 단원구 중앙대로 397 (신길동),126.7850078,37.3311974
안성석정DT,경기도 안성시 중앙로 308 (석정동),127.2620804,37.0103906
안성공도DT,경기도 안성시 공도읍 서동대로 4489,127.2007779,37.0094160
안성서동대로DT,경기도 안성시 공도읍 서동대로 4314 서동대로 4314,127.1820895,37.0048168
안성계동DT,경기도 안성시 안성맞춤대로 805 (계동),127.2678384,36.9860394
스타필드안성R,경기도 안성시 공도읍 서동대로 3930-39,127.1473035,36.9945212
호계지식산업센터,경기도 안양시 동안구 엘에스로 122 (호계동) 118~123호,126.9488677,37.3728650
평촌역DT,경기도 안양시 동안구 시민대로 373 (관양동),126.9716472,37.3966866
안양범계,경기도 안양시 동안구 시민대로 206 (호계동),126.9537647,37.3917200
안양운동장사거리DT,경기도 안양시 동안구 관악대로 234 (비산동),126.9492438,37.4011960
범계역,경기도 안양시 동안구 시민대로 180 (호계동),126.9500253,37.3900493
안양호계DT,경기도 안양시 동안구 엘에스로 23-8 (호계동),126.9559899,37.3664884
평촌호계,경기도 안양시 동안구 평촌대로 123 (호계동),126.9596640,37.3830078
평촌로데오,경기도 안양시 동안구 관평로 182 (관양동),126.9607138,37.3929744
평촌역사거리,경기도 안양시 동안구 시민대로 311 금강스마트 빌딩 1층(관양동1746),126.9646697,37.3960855
안양비산DT,경기도 안양시 동안구 경수대로 821 (비산동),126.9429667,37.3926352
평촌아크로,"경기도 안양시 동안구 시민대로 230, 평촌아크로타워상가동 2층 8호 (관양동)",126.9565208,37.3923016
범계로데오,경기도 안양시 동안구 평촌대로 223 (호계동),126.9551123,37.3914648
인덕원역,"경기도 안양시 동안구 흥안대로 519, 아이퍼스트타워 1~2층 (관양동)",126.9761701,37.4003256
안양덕현DT,경기도 안양시 동안구 흥안대로 139 (호계동),126.9602485,37.3712701
안양이마트,경기도 안양시 동안구 관악대로 104 (비산동),126.9353531,37.3983756
안양역R,경기도 안양시 만안구 만안로 232 (안양동) 안양민자역사 1층 001호,126.9230027,37.4014350
명학역,"경기도 안양시 만안구 안양로 96 128,129,130,132,133,134,135,136호",126.9347370,37.3839374
안양역,경기도 안양시 만안구 장내로 149번길 (안양동)53,126.9238873,37.3984304
안양석수DT,경기도 안양시 만안구 경수대로 1397 (석수동),126.9035363,37.4310798
안양일번가,경기도 안양시 만안구 안양로292번길 36 (안양동),126.9237143,37.3991934
양주옥정타운,경기도 양주시 회천남로 76 (옥정동),127.0940531,37.8185530
양주송추DT,경기도 양주시 장흥면 호국로 528,126.9731303,37.7175921
양주덕정역DT,경기도 양주시 독바위로 35 (덕정동),127.0629843,37.8382554
양주고읍DT,경기도 양주시 고덕로351 (고읍동),127.0793593,37.8034923
양주광사DT,경기도 양주시 부흥로 1872 (광사동),127.0727917,37.7907383
양주고읍,경기도 양주시 고읍남로 20 (광사동),127.0791293,37.7946720
양주옥정공원,경기도 양주시 옥정동로7길 30 (옥정동),127.0976145,37.8212176
양주회정DT,경기도 양주시 평화로 1687 (회정동),127.0547269,37.8395815
북오산IC DT,경기도 오산시 문시로 109-2 (외삼미동),127.0588341,37.1897572
오산세교,경기도 오산시 수청로 193 (금암동),127.0455185,37.1766517
오산갈곶DT,"경기도 오산시 경기대로 50, B동 (갈곶동)",127.0712928,37.1290071
오산IC DT,경기도 오산시 원동로 74 (원동),127.0768656,37.1423186
오산시청,경기도 오산시 운천로 61,127.0743268,37.1483274
오산원동DT,경기도 오산시 경기대로 218 (원동),127.0738764,37.1441811
서동탄DT,경기도 오산시 외삼미로 162-48 (외삼미동),127.0649712,37.1973211
오산수청DT,경기도 오산시 경기대로 445 (수청동),127.0666866,37.1629642
용인세브란스병원,경기도 용인시 기흥구 동백죽전대로 363 (중동),127.1485144,37.2708050
용인상하DT,경기도 용인시 기흥구 중부대로 771 (상하동),127.1423107,37.2596719
용인언남,경기도 용인시 기흥구 구성로 120 (언남동),127.1220393,37.2925921
기흥역AK R,"경기도 용인시 기흥구 기흥역로 63 (구갈동, 기흥역 힐스테이트)",127.1179654,37.2747434
용인고매동,경기도 용인시 기흥구 신고매로 59 (고매동),127.1142401,37.2235019
용인보라DT,경기도 용인시 기흥구 용구대로 1877 (보라동),127.1043731,37.2555834
용인동백DT,경기도 용인시 기흥구 어정로 102 (상하동),127.1412400,37.2745902
용인마북DT,경기도 용인시 기흥구 용구대로 2330,127.1103500,37.2946960
용인기흥구청,경기도 용인시 기흥구 구갈로 71-18 (신갈동),127.1104341,37.2817419
수원IC DT,경기도 용인시 기흥구 중부대로 56,127.0748457,37.2671149
용인보정,"경기도 용인시 기흥구 죽전로 20, 죽전누리에뜰상가 (보정동)",127.1107808,37.3199559
구성트레이더스,경기도 용인시 기흥구 용구대로 2457 (보정동),127.1046502,37.3039754
강남대,"경기도 용인시 기흥구 강남로 3, 강남&플러스 1층(구갈동)",127.1261538,37.2710359
용인흥덕DT,경기도 용인시 기흥구 흥덕1로 85 (영덕동),127.0717907,37.2748512
기흥테라타워,"경기도 용인시 기흥구 서천로201번길 11 (농서동) 125, 126, 127, 128호",127.0718813,37.2313712
용인보정DT,경기도 용인시 기흥구 용구대로2469번길 165 (보정동),127.1041959,37.3214913
한국민속촌DT,경기도 용인시 기흥구 사은로 110 (보라동),127.1168393,37.2558838
동백이마트,경기도 용인시 기흥구 동백죽전대로 444 (중동),127.1515224,37.2779500
용인김량장DT,경기도 용인시 처인구 백옥대로 1174 (김량장동),127.2105630,37.2395814
용인에버랜드,경기도 용인시 처인구 포곡읍 에버랜드로 199,127.2013221,37.2933272
용인시청DT,경기도 용인시 처인구 중부대로 1130,127.1709876,37.2403564
용인처인구청,경기도 용인시 처인구 금령로 60 (김량장동),127.2030496,37.2345882
용인마평DT,경기도 용인시 처인구 금령로 188 (마평동),127.2167810,37.2335839
용인역북,경기도 용인시 처인구 명지로 41 (역북동),127.1888376,37.2322338
의왕청계DT,경기도 의왕시 안양판교로 246 (청계동),126.9983783,37.3884116
의왕포일,경기도 의왕시 안양판교로 89 (포일동),126.9843968,37.3961532
의왕내손,경기도 의왕시 내손중앙로 4 (내손동) 벨포레스퀘어 G111~116호,126.9768623,37.3890791
의왕롯데몰,"경기도 의왕시 바라산로 1 (학의동), GF층 일부",127.0095721,37.3759768
의정부예술의전당DT,경기도 의정부시 경의로 31 (의정부동),127.0387730,37.7330691
의정부신곡DT,경기도 의정부시 회룡로 269 (신곡동),127.0639871,37.7268720
의정부용현DT,경기도 의정부시 시민로 468 (용현동),127.0842320,37.7303731
의정부공원,경기도 의정부시 평화로 540 (의정부동),127.0477801,37.7400760
의정부민락,경기도 의정부시 천보로 68 (민락동),127.0941170,37.7454532
의정부회룡역DT,경기도 의정부시 평화로 341 (호원동),127.0476083,37.7223947
의정부녹양DT,경기도 의정부시 비우로 119 (가능동),127.0402654,37.7585634
의정부금오,"경기도 의정부시 청사로48번길 7, 대송프라자 (금오동)",127.0704935,37.7529260
신세계의정부2F,"경기도 의정부시 평화로 525, 신세계백화점 2층 (의정부동)",127.0458795,37.7379901
신세계의정부6F,"경기도 의정부시 평화로 525, 신세계백화점 6층 (의정부동)",127.0458795,37.7379901
의정부송산역DT,경기도 의정부시 충의로 95 (용현동),127.0856625,37.7401530
의정부민락타운,경기도 의정부시 오목로 196 (민락동),127.0990154,37.7443582
의정부장암DT,경기도 의정부시 동일로 114 (장암동),127.0546327,37.6992110
의정부이마트,경기도 의정부시 민락로 210 (민락동),127.1023779,37.7431936
이천증포DT,경기도 이천시 이섭대천로 1445 (증포동),127.4577612,37.2964092
이천사음DT,경기도 이천시 경충대로 3045 (사음동),127.4080114,37.2990425
이천하이닉스,"경기도 이천시 부발읍 경충대로 2100 외 101호, 102호, 201호",127.4899266,37.2525338
이천터미널,경기도 이천시 중리천로 84 (중리동),127.4463698,37.2782125
포천DT,경기도 포천시 호국로 925 (선단동),127.1618142,37.8484262
포천호국로DT,경기도 포천시 소흘읍 호국로 246,127.1272781,37.7960595
하남미사DT,경기도 하남시 미사강변남로 35 (망월동),127.1857828,37.5599727
하남황산사거리,경기도 하남시 조정대로 65 (풍산동),127.1863428,37.5508440
스타필드위례1FR,경기도 하남시 위례대로 200 (학암동),127.1484041,37.4801357
미사역효성,경기도 하남시 아리수로 570 (망월동),127.1905133,37.5669532
하남덕풍,경기도 하남시 덕풍동로 123 (덕풍동),127.2091745,37.5522472
하남미사,경기도 하남시 미사강변북로30번길 130 (망월동),127.1833258,37.5696314
스타필드하남1F(티바나),경기도 하남시 미사대로 750 (신장동),127.2238404,37.5454628
신세계하남2F,경기도 하남시 미사대로 750 (신장동),127.2238404,37.5454628
스타필드하남2FR,경기도 하남시 미사대로 750 (신장동),127.2238404,37.5454628
하남신장,경기도 하남시 신장로 130,127.2039894,37.5383850
하남시청,경기도 하남시 대청로 34 (신장동),127.2159846,37.5405247
하남시청역,경기도 하남시 하남대로 808 (신장동),127.2079828,37.5414365
하남풍산역,경기도 하남시 덕풍서로 80 (덕풍동) 빌리브하남 101~106호,127.2059659,37.5535491
하남감일,"경기도 하남시 감일백제로 169 (감이동) 현대타워, 1층 105~111호",127.1549129,37.5073264
미사역그랑파사쥬,경기도 하남시 미사강변동로 95 (망월동) 미사역 그랑파사쥬 1층 1056~1059호,127.1917417,37.5637312
미사역파라곤스퀘어,"경기도 하남시 미사강변동로 100 (망월동), 미사역 파라곤스퀘어 1층 1011~1016호",127.1942671,37.5651612
화성시청,경기도 화성시 남양읍 시청로 113,126.8260782,37.2008885
화성봉담,경기도 화성시 봉담읍 동화길 51,126.9554909,37.2190315
화성향남,경기도 화성시 향남읍 발안로 111,126.9227702,37.1316848
동탄카림R,"경기도 화성시 동탄대로시범길 134 (청계동, 시범 반도유보라 아이비파크4.0)",127.1142338,37.1992157
동탄능동DT,경기도 화성시 동탄지성로 201 (능동),127.0537435,37.2118505
동탄역,경기도 화성시 동탄대로 495 (오산동),127.0982597,37.1979690
화성병점DT,경기도 화성시 효행로 1015 (진안동),127.0382750,37.2127089
동탄영천,경기도 화성시 동탄순환대로 692 (영천동),127.1114156,37.2067883
신영통DT,경기도 화성시 영통로 43 (반월동),127.0629670,37.2343812
동탄센트럴파크,경기도 화성시 동탄지성로 104 센트럴파티오,127.0638816,37.2083426
동탄,"경기도 화성시 메타폴리스로 54 (반송동, 동탄파라곤II) 1층",127.0732140,37.2016236
동탄광장,"경기도 화성시 동탄지성로 17, 풍성 위버폴리스 (반송동)",127.0717648,37.2045705
동탄이마트,"경기도 화성시 동탄중앙로 376, 동탄이마트 1층 (석우동)",127.0797973,37.2143367
동탄라크몽,경기도 화성시 동탄대로5길 21 (송동) 라크몽,127.1055944,37.1669449
화성남양DT,경기도 화성시 남양읍 시청로32번길 6,126.8191003,37.2071357
화성봉담DT,경기도 화성시 효행로 219 (기안동),126.9715746,37.2283404
동탄목동,경기도 화성시 동탄순환대로20길 124 (목동),127.1246944,37.1826526
화성반월DT,경기도 화성시 효행로 1241 (반월동),127.0579287,37.2201573
동탄트레이더스,경기도 화성시 동탄대로 451 (오산동),127.0971496,37.1936737
화성향남DT,경기도 화성시 향남읍 삼천병마로 213,126.9099996,37.1319476
송산그린시티,경기도 화성시 수노을중앙로 136 (새솔동),126.8182138,37.2847159
동탄타임테라스,"경기도 화성시 동탄중앙로 220 (반송동, 메타폴리스)",127.0683149,37.2051566
동탄IX타워,경기도 화성시 동탄첨단산업1로 27 (영천동) 동탄금강펜테리움IX타워 M8~M11호,127.0895601,37.2109757
동탄역롯데R,경기도 화성시 동탄역로 160 롯데백화점 동탄점,127.0979228,37.2006732
화성안녕DT,경기도 화성시 효행로 751 (안녕동),127.0129548,37.2026035
동탄디엠시티,"경기도 화성시 동탄대로 636-14 (영천동, 동탄역 대방디엠시티 더 센텀)",127.1000953,37.2101315
화성향남2지구,"경기도 화성시 향남읍 발안양감로 187 발안양감로 187 센트럴프라자1동 108호,204호",126.9109266,37.1163958
동탄호수공원,경기도 화성시 동탄대로 181 (송동),127.1048679,37.1713447
삼송역,경기도 고양시 덕양구 동송로 70 (삼송동),126.8961278,37.6526698
원흥역,경기도 고양시 덕양구 원흥5로 25 (원흥동),126.8765868,37.6490839
스타필드고양3F(티바나),경기도 고양시 덕양구 고양대로 1955 (동산동),126.8947780,37.6469771
스타필드고양1FR,경기도 고양시 덕양구 고양대로 1955 (동산동),126.8947780,37.6469771
고양삼송,경기도 고양시 덕양구 신원동 628-2,126.8912349,37.6637119
고양DT,경기도 고양시 덕양구 호국로 1775 (고양동),126.9053926,37.7095563
행신역,경기도 고양시 덕양구 충장로 14 (행신동),126.8344702,37.6140489
원당DT,경기도 고양시 덕양구 호국로 811 (주교동),126.8376458,37.6582022
화정,경기도 고양시 덕양구 화신로272번길 57 (화정동),126.8314869,37.6335151
화정역,경기도 고양시 덕양구 화신로260번길 57 (화정동),126.8327834,37.6335929
고양행신,경기도 고양시 덕양구 충장로 126 (행신동),126.8343319,37.6237787
고양원흥DT,경기도 고양시 덕양구 서오릉로663번길 8 (원흥동),126.8693124,37.6368365
고양향동,경기도 고양시 덕양구 꽃마을로 4 (향동동),126.8924137,37.5989344
지축역,경기도 고양시 덕양구 지축로 56 (지축동),126.9143221,37.6497835
화정호국로,경기도 고양시 덕양구 화수로14번길 72 (화정동),126.8296109,37.6417753
신흥역,경기도 성남시 수정구 산성대로 267 (신흥동),127.1464467,37.4413240
성남위례,경기도 성남시 수정구 위례광장로 104 (창곡동),127.1412642,37.4730526
성남이마트,경기도 성남시 수정구 수정로 201 (태평1동) 신세계쉐덴,127.1414110,37.4442863
판교아이스퀘어,경기도 성남시 수정구 창업로 18(시흥동),127.0983341,37.4134038
성남모란삼성프라자,경기도 성남시 수정구 산성대로 81 (수진동),127.1279066,37.4337271
남위례역,경기도 성남시 수정구 위례광장로 9-9 (창곡동),127.1411484,37.4644861
여주DT,경기도 여주시 세종로 358 (점봉동)_1,127.6384795,37.2660936
여주P.아울렛입구,경기도 여주시 명품로 360 2004호 (상거동),127.6122784,37.2458827
여주P.아울렛,경기도 여주시 명품로 360 2400호 (상거동),127.6122784,37.2458827
여주자유CC,경기도 여주시 가남읍 자유그린길 69,127.5713618,37.2086853
평택비전,경기도 평택시 비전5로 20-24 (비전동),127.1141665,36.9988747
평택서정DT,경기도 평택시 경기대로 1353 (서정동),127.0635406,37.0659835
평택안중DT,경기도 평택시 안중읍 서동대로 1459,126.9133932,36.9908690
평택로데오,경기도 평택시 중앙2로 13 (평택동),127.0886955,36.9919135
평택AK플라자,경기도 평택시 평택로 51 (평택동) 평택역,127.0846944,36.9909191
평택송탄,경기도 평택시 관광특구로 38 (서정동),127.0629415,37.0664367
평택이충DT,경기도 평택시 청원로 1388 (이충동),127.0771132,37.0519108
평택죽백DT,경기도 평택시 만세로 1707 (죽백동),127.1134612,37.0138066
평택청북DT,경기도 평택시 청북읍 안청로2길 86,126.9149563,37.0201663
평택대DT,경기도 평택시 서동대로 3847 (용이동),127.1346409,36.9933977
평택이마트,경기도 평택시 영신로 29 (지제동),127.0755819,37.0210908
평택세교DT,경기도 평택시 경기대로 625 (세교동),127.0787677,37.0073926
주엽강선,"경기도 고양시 일산서구 중앙로 1371 (주엽동, 강선마을13단지아파트)",126.7659773,37.6665669
