Name,Address
용인역북,경기도 용인시 처인구 명지로 41 (역북동)
의왕청계DT,경기도 의왕시 안양판교로 246 (청계동)
의왕포일,경기도 의왕시 안양판교로 89 (포일동)
의왕내손,경기도 의왕시 내손중앙로 4 (내손동) 벨포레스퀘어 G111~116호
의왕롯데몰,"경기도 의왕시 바라산로 1 (학의동), GF층 일부"
의정부예술의전당DT,경기도 의정부시 경의로 31 (의정부동)
의정부신곡DT,경기도 의정부시 회룡로 269 (신곡동)
의정부용현DT,경기도 의정부시 시민로 468 (용현동)
의정부공원,경기도 의정부시 평화로 540 (의정부동)
의정부민락,경기도 의정부시 천보로 68 (민락동)
의정부회룡역DT,경기도 의정부시 평화로 341 (호원동)
의정부녹양DT,경기도 의정부시 비우로 119 (가능동)
의정부금오,"경기도 의정부시 청사로48번길 7, 대송프라자 (금오동)"
신세계의정부2F,"경기도 의정부시 평화로 525, 신세계백화점 2층 (의정부동)"
신세계의정부6F,"경기도 의정부시 평화로 525, 신세계백화점 6층 (의정부동)"
의정부송산역DT,경기도 의정부시 충의로 95 (용현동)
의정부민락타운,경기도 의정부시 오목로 196 (민락동)
의정부장암DT,경기도 의정부시 동일로 114 (장암동)
의정부이마트,경기도 의정부시 민락로 210 (민락동)
이천증포DT,경기도 이천시 이섭대천로 1445 (증포동)
이천사음DT,경기도 이천시 경충대로 3045 (사음동)
이천하이닉스,"경기도 이천시 부발읍 경충대로 2100 외 101호, 102호, 201호"
이천터미널,경기도 이천시 중리천로 84 (중리동)
포천DT,경기도 포천시 호국로 925 (선단동)
포천호국로DT,경기도 포천시 소흘읍 호국로 246
하남미사DT,경기도 하남시 미사강변남로 35 (망월동)
하남황산사거리,경기도 하남시 조정대로 65 (풍산동)
스타필드위례1FR,경기도 하남시 위례대로 200 (학암동)
미사역효성,경기도 하남시 아리수로 570 (망월동)
하남덕풍,경기도 하남시 덕풍동로 123 (덕풍동)
하남미사,경기도 하남시 미사강변북로30번길 130 (망월동)
스타필드하남1F(티바나),경기도 하남시 미사대로 750 (신장동)
신세계하남2F,경기도 하남시 미사대로 750 (신장동)
스타필드하남2FR,경기도 하남시 미사대로 750 (신장동)
하남신장,경기도 하남시 신장로 130
하남시청,경기도 하남시 대청로 34 (신장동)
하남시청역,경기도 하남시 하남대로 808 (신장동)
하남풍산역,경기도 하남시 덕풍서로 80 (덕풍동) 빌리브하남 101~106호
하남감일,"경기도 하남시 감일백제로 169 (감이동) 현대타워, 1층 105~111호"
미사역그랑파사쥬,경기도 하남시 미사강변동로 95 (망월동) 미사역 그랑파사쥬 1층 1056~1059호
미사역파라곤스퀘어,"경기도 하남시 미사강변동로 100 (망월동), 미사역 파라곤스퀘어 1층 1011~1016호"
화성시청,경기도 화성시 남양읍 시청로 113
화성봉담,경기도 화성시 봉담읍 동화길 51
화성향남,경기도 화성시 향남읍 발안로 111
동탄카림R,"경기도 화성시 동탄대로시범길 134 (청계동, 시범 반도유보라 아이비파크4.0)"
동탄능동DT,경기도 화성시 동탄지성로 201 (능동)
동탄역,경기도 화성시 동탄대로 495 (오산동)
화성병점DT,경기도 화성시 효행로 1015 (진안동)
동탄영천,경기도 화성시 동탄순환대로 692 (영천동)
신영통DT,경기도 화성시 영통로 43 (반월동)
동탄센트럴파크,경기도 화성시 동탄지성로 104 센트럴파티오
동탄,"경기도 화성시 메타폴리스로 54 (반송동, 동탄파라곤II) 1층"
동탄광장,"경기도 화성시 동탄지성로 17, 풍성 위버폴리스 (반송동)"
동탄이마트,"경기도 화성시 동탄중앙로 376, 동탄이마트 1층 (석우동)"
동탄라크몽,경기도 화성시 동탄대로5길 21 (송동) 라크몽
화성남양DT,경기도 화성시 남양읍 시청로32번길 6
화성봉담DT,경기도 화성시 효행로 219 (기안동)
동탄목동,경기도 화성시 동탄순환대로20길 124 (목동)
화성반월DT,경기도 화성시 효행로 1241 (반월동)
동탄트레이더스,경기도 화성시 동탄대로 451 (오산동)
화성향남DT,경기도 화성시 향남읍 삼천병마로 213
송산그린시티,경기도 화성시 수노을중앙로 136 (새솔동)
동탄타임테라스,"경기도 화성시 동탄중앙로 220 (반송동, 메타폴리스)"
동탄IX타워,경기도 화성시 동탄첨단산업1로 27 (영천동) 동탄금강펜테리움IX타워 M8~M11호
동탄역롯데R,경기도 화성시 동탄역로 160 롯데백화점 동탄점
화성안녕DT,경기도 화성시 효행로 751 (안녕동)
동탄디엠시티,"경기도 화성시 동탄대로 636-14 (영천동, 동탄역 대방디엠시티 더 센텀)"
화성향남2지구,"경기도 화성시 향남읍 발안양감로 187 발안양감로 187 센트럴프라자1동 108호,204호"
동탄호수공원,경기도 화성시 동탄대로 181 (송동)
삼송역,경기도 고양시 덕양구 동송로 70 (삼송동)
원흥역,경기도 고양시 덕양구 원흥5로 25 (원흥동)
스타필드고양3F(티바나),경기도 고양시 덕양구 고양대로 1955 (동산동)
스타필드고양1FR,경기도 고양시 덕양구 고양대로 1955 (동산동)
고양삼송,경기도 고양시 덕양구 신원동 628-2
고양DT,경기도 고양시 덕양구 호국로 1775 (고양동)
행신역,경기도 고양시 덕양구 충장로 14 (행신동)
원당DT,경기도 고양시 덕양구 호국로 811 (주교동)
화정,경기도 고양시 덕양구 화신로272번길 57 (화정동)
화정역,경기도 고양시 덕양구 화신로260번길 57 (화정동)
고양행신,경기도 고양시 덕양구 충장로 126 (행신동)
고양원흥DT,경기도 고양시 덕양구 서오릉로663번길 8 (원흥동)
고양향동,경기도 고양시 덕양구 꽃마을로 4 (향동동)
지축역,경기도 고양시 덕양구 지축로 56 (지축동)
화정호국로,경기도 고양시 덕양구 화수로14번길 72 (화정동)
신흥역,경기도 성남시 수정구 산성대로 267 (신흥동)
성남위례,경기도 성남시 수정구 위례광장로 104 (창곡동)
성남이마트,경기도 성남시 수정구 수정로 201 (태평1동) 신세계쉐덴
판교아이스퀘어,경기도 성남시 수정구 창업로 18(시흥동)
성남모란삼성프라자,경기도 성남시 수정구 산성대로 81 (수진동)
남위례역,경기도 성남시 수정구 위례광장로 9-9 (창곡동)
여주DT,경기도 여주시 세종로 358 (점봉동)_1
여주P.아울렛입구,경기도 여주시 명품로 360 2004호 (상거동)
여주P.아울렛,경기도 여주시 명품로 360 2400호 (상거동)
여주자유CC,경기도 여주시 가남읍 자유그린길 69
평택비전,경기도 평택시 비전5로 20-24 (비전동)
평택서정DT,경기도 평택시 경기대로 1353 (서정동)
평택안중DT,경기도 평택시 안중읍 서동대로 1459
평택로데오,경기도 평택시 중앙2로 13 (평택동)
평택AK플라자,경기도 평택시 평택로 51 (평택동) 평택역
평택송탄,경기도 평택시 관광특구로 38 (서정동)
평택이충DT,경기도 평택시 청원로 1388 (이충동)
평택죽백DT,경기도 평택시 만세로 1707 (죽백동)
평택청북DT,경기도 평택시 청북읍 안청로2길 86
평택대DT,경기도 평택시 서동대로 3847 (용이동)
평택이마트,경기도 평택시 영신로 29 (지제동)
평택세교DT,경기도 평택시 경기대로 625 (세교동)
주엽강선,"경기도 고양시 일산서구 중앙로 1371 (주엽동, 강선마을13단지아파트)"
일산가로수길R,경기도 고양시 일산서구 주엽로 80 (대화동)
일산가구단지,경기도 고양시 일산서구 하이파크2로 67 (덕이동)
일산덕이DT,경기도 고양시 일산서구 탄중로 106 (덕이동)
일산후곡,경기도 고양시 일산서구 일산로 541 (일산동)
킨텍스이마트,경기도 고양시 일산서구 킨텍스로 171
일산탄현제니스,경기도 고양시 일산서구 일현로 97-11 (일산위브더제니스스퀘어1동147~151)
대화역,"경기도 고양시 일산서구 중앙로 1559, 시티타워 1~2층 (대화동)"
일산주엽,"경기도 고양시 일산서구 중앙로 1420, 1층 (주엽동)"
현대킨텍스,경기도 고양시 일산서구 호수로 817 (대화동)
문촌사거리,경기도 고양시 일산서구 중앙로 1470 (주엽동)
일산탄현동,경기도 고양시 일산서구 일현로 91 (탄현동)
풍무역DT,경기도 김포시 김포대로 657 (풍무동)
풍무사거리DT,경기도 김포시 풍무로 137
김포아이앤씨,경기도 김포시 태장로 779 (장기동)
김포구래,"경기도 김포시 김포한강4로 487 (구래동, 한강신도시 반도유보라 4차)"
김포장기커낼,"경기도 김포시 김포한강2로 41 (장기동, E편한세상 캐널시티)"
김포감정DT,경기도 김포시 중봉로 27 (감정동)
김포운양,경기도 김포시 김포한강11로 288-32
김포이마트,경기도 김포시 김포한강7로 71
김포풍무DT,경기도 김포시 풍무로 45 (풍무동)
김포시청,경기도 김포시 사우중로 35 (사우동)
김포장기,"경기도 김포시 김포한강4로 117, 홍우프라자 102~105호 (장기동)"
김포현대아울렛3층,경기도 김포시 고촌읍 아라육로152번길 100
김포구래DT,경기도 김포시 양촌읍 봉수대로 1871
김포석모DT,"경기도 김포시 양촌읍 김포한강4로301 1,2층"
김포걸포,"경기도 김포시 걸포2로 83 (걸포동, 한강메트로자이1단지)"
부천상동역,경기도 부천시 길주로 105 (상동)
스타필드부천,경기도 부천시 옥길로 1 (옥길동) 1195호
부천옥길,경기도 부천시 옥길로 118 (옥길동)
부천심곡DT,경기도 부천시 부천로 97 (심곡동)
뉴코아부천4층,경기도 부천시 송내대로 239 (상동)
중동이마트,경기도 부천시 석천로 188 (중동)
부천중동DT,경기도 부천시 부흥로 193 (중동)
부천신중동역,경기도 부천시 길주로 281 (중동) 동화빌딩
역곡역DT,경기도 부천시 경인로 485
부천중동,경기도 부천시 신흥로 161 (중동)
부천시청역,"경기도 부천시 길주로 181, 102,103,104,110,111,112호 (중동)"
현대중동,"경기도 부천시 길주로 180, 현대백화점부천중동점 중동점 지하1층 (중동)"
부천플레이도시,경기도 부천시 조마루로 2 (상동)
송내역,"경기도 부천시 부일로 204, 루치올라빌딩 (상동)"
부천,"경기도 부천시 부천로 7, 1,2층 (심곡동)"
부천상동,경기도 부천시 상동로 87 (상동)
중동디지털프라자,경기도 부천시 길주로 254 (중동)
부천옥길DT,경기도 부천시 양지로 119 (옥길동)
부천상동DT,경기도 부천시 평천로 611 (상동)
부천원종DT,경기도 부천시 소사로 826 (원종동)
부천중동센트럴,"경기도 부천시 소향로 181 (중동, 센트럴파크 푸르지오)"
춘의역DT,경기도 부천시 길주로 386 (춘의동)
신중동,경기도 부천시 신흥로 187 (중동)
소사역,"경기도 부천시 경인옛로 25 (소사본동, 부천 한신더휴 메트로)"
광교갤러리아9F,경기도 수원시 영통구 광교호수공원로 320 (하동)
수원법조타운,경기도 수원시 영통구 광교중앙로248번길 7-2 (하동)
광교역,경기도 수원시 영통구 대학로 47 (이의동)
광교엘포트R,경기도 수원시 영통구 광교중앙로 145 (이의동)
영통R,경기도 수원시 영통구 덕영대로 1566 (영통동)
수원망포DT,경기도 수원시 영통구 덕영대로 1467
수원광교,경기도 수원시 영통구 센트럴타운로 85 (이의동) 광교c1호반베르디움
수원트레이더스,경기도 수원시 영통구 삼성로 2 트레이더스수원점 (신동)
경희대국제캠퍼스,경기도 수원시 영통구 덕영대로 1695 (영통동)
수원망포역,경기도 수원시 영통구 영통로 195 (망포동)
광교이마트,경기도 수원시 영통구 광교로 191(이의동)
수원영통,"경기도 수원시 영통구 봉영로 1617, 훼미리타워 1층 (영통동)"
광교더샵레이크시티,경기도 수원시 영통구 광교호수공원로 20 (원천동)
수원청명,경기도 수원시 영통구 청명로 88 (영통동)
안산한양대,"경기도 안산시 상록구 성안길 82-3, B동 1층 (사동)"
안산한대앞역,"경기도 안산시 상록구 광덕1로 379, 한남빌딩 1~2층 (이동)"
안산삼성프라자,"경기도 안산시 상록구 광덕1로 342 (이동), 1층 일부"
경기양평,경기도 양평군 양평읍 시민로 75
더양평DTR,경기도 양평군 양평읍 양근로 76
용인죽전역R,"경기도 용인시 수지구 용구대로 2750 (죽전동, 죽전 효성해링턴 플레이스)"
죽전단국대,경기도 용인시 수지구 죽전로168번길 18 (죽전동)
죽전,경기도 용인시 수지구 현암로 140 (죽전동)
수지성복DT,경기도 용인시 수지구 성복2로 55 (성복동)
광교중앙로,경기도 용인시 수지구 광교마을로 41 (상현동)
죽전이마트,"경기도 용인시 수지구 포은대로 552, 이마트 죽전점 1층 (죽전동)"
신세계경기,경기도 용인시 수지구 포은대로 536 (죽전동) 3층
수지이마트,경기도 용인시 수지구 수지로 203 (신봉동)
수지풍덕천,"경기도 용인시 수지구 수지로296번길 51-11, 비즈마루빌딩 1층 101호 (풍덕천동)"
수지구청역,"경기도 용인시 수지구 풍덕천로 119 (풍덕천동) 111,112,113,206,207호"
수지성복역,경기도 용인시 수지구 성복2로 37 (성복동)
파주P.아울렛1F,경기도 파주시 탄현면 필승로 200
파주야당역,경기도 파주시 야당동 1066-3
파주금촌역,경기도 파주시 문화로 109 (금촌동)
파주금릉역,"경기도 파주시 금릉역로 84, 청원센트럴타워 1층 (금촌동)"
파주운정,경기도 파주시 와석순환로 135
파주P.아울렛3F,경기도 파주시 탄현면 필승로 200 1312호
파주문산DT,경기도 파주시 파주읍 통일로 1555 (봉서리)
파주가람,경기도 파주시 가람로 89 (와동동)
파주산내,경기도 파주시 청암로17번길 29 (목동동)
파주야당DT,경기도 파주시 경의로 966 (야당동)
파주운정이마트,경기도 파주시 한울로 123 (동패동)
지행역,경기도 동두천시 지행로 55 (지행동)
동두천DT,경기도 동두천시 평화로 2254 (지행동)
광주운남DT,광주광역시 광산구 임방울대로 156 (운남동)
광주선운DT,광주광역시 광산구 선운로 20번길 63
광주산정DT,광주광역시 광산구 용아로 342 (산정동)
광주흑석DT,광주광역시 광산구 사암로 367 (산정동)
광주송정역,광주광역시 광산구 상무대로205번길 6 (송정동)
광주수완DT,광주광역시 광산구 임방울대로 487 (수완동)
광주신가DT,광주광역시 광산구 목련로 335 (신가동)
광주쌍암,광주광역시 광산구 첨단중앙로 158 (쌍암동)
광주장덕,광주광역시 광산구 장신로 85 (장덕동)
광주하남,"광주광역시 광산구 사암로216번길 38-16, 1~2층 (우산동)"
광주첨단,광주광역시 광산구 첨단중앙로 104 (월계동)
광산수완,"광주광역시 광산구 장신로 134, 1~2층 (수완동)"
광주첨단DT,광주광역시 광산구 첨단월봉로 84 (산월동)
광주비아DT,광주광역시 광산구 첨단과기로 81 (비아동)
광주송정로,광주광역시 광산구 상무대로 202 (송정동)
광주월산DT,광주광역시 남구 대남대로 386 (월산동)
광주주월DT,광주광역시 남구 회재로 1256 (주월동)
광주효천DT,광주광역시 남구 임암길 232 (임암동)
광주봉선로,광주광역시 남구 제석로 104 (봉선동)
광주서문대로,광주광역시 남구 서문대로 665 (진월동)
광주방림DT,광주광역시 남구 대남대로 67 (방림동)
광주봉선중앙,광주광역시 남구 봉선중앙로 51 (봉선동)
광주진월,광주광역시 남구 서문대로 745 (주월동)
광주봉선,"광주광역시 남구 봉선로 176, 1층 101,111호 (봉선동)"
봉선이마트,광주광역시 남구 봉선로 198 (봉선동)
광주지산DT,광주광역시 동구 필문대로 240 (동명동)
광주동명,광주광역시 동구 동명로 16 (동명동)
광주지원DT,광주광역시 동구 남문로 529 (용산동)
광주지산유원지입구,광주광역시 동구 무등로 592 (산수동)
광주황금,광주광역시 동구 중앙로160번길 14 (황금동)
충장서림,"광주광역시 동구 충장로 93-5 (금남로2가, 무등맨션)"
충장일가,광주광역시 동구 서석로 43 (충장로1가)
조선대,광주광역시 동구 지산로 3 (서석동)
광주충장DT,광주광역시 동구 천변우로 421 (불로동)
광주오치,광주광역시 북구 설죽로 314 (오치동)
광주연제DT,광주광역시 북구 양일로18번길 2 (연제동)
광주신안DT,광주광역시 북구 서암대로 93 (신안동)
광주매곡DT,광주광역시 북구 설죽로 339 (매곡동)
광주두암타운,광주광역시 북구 삼정로 4 (두암동)
광주일곡,광주광역시 북구 설죽로 518 (일곡동)
광주북구청,광주광역시 북구 서방로9번길 30 (중흥동)
광주첨단신용,광주광역시 북구 첨단연신로 101 (신용동)
광주용두DT,광주광역시 북구 임방울대로 1016 (신용동)
전남대,"광주광역시 북구 우치로 110, 1,2,3층 (용봉동)"
광주용봉,광주광역시 북구 저불로 45 (용봉동)
동광주DT,광주광역시 북구 동문대로 148 (두암동)
광주신세계DT,광주광역시 서구 죽봉대로 33 (화정동)
광주상무DT,광주광역시 서구 상무대로 847 (쌍촌동)
광주화정DT,광주광역시 서구 상무대로 1080
광주상무중앙로,광주광역시 서구 상무중앙로 46 (치평동) 1층
광주상무시민로,광주광역시 서구 운천로 253 (치평동) 103호
광주풍암,광주광역시 서구 풍암2로 8 (풍암동) 한아름빌딩
광주금호DT,광주광역시 서구 운천로109번길 1 (쌍촌동)
광주상무대교,"광주광역시 서구 상무중앙로 90, 눈높이상무센터 1층 (치평동)"
광주동림,"광주광역시 서구 하남대로 672-1, 1층 (동천동)"
신세계광주,광주광역시 서구 무진대로 932 번지 신세계 백화점 1층
광주상무,광주광역시 서구 상무중앙로 75 (치평동)
상무치평,"광주광역시 서구 상무자유로 173, 1층 (치평동)"
상무역,"광주광역시 서구 상무중앙로 7, 1층 (치평동)"
신세계광주신관B1,"광주광역시 서구 죽봉대로 61, 패션스트리트 B01호 (화정동)"
서광주DT,광주광역시 서구 서광주로 23 (매월동)
대구영대병원역DT,대구광역시 남구 봉덕로 25 (봉덕동)
대구앞산DT,대구광역시 남구 현충로 32 (대명동)
대구가톨릭대학교병원,대구광역시 남구 두류공원로17길 33 (대명동)
대구앞산스카이타운,대구광역시 남구 앞산순환로 375 (대명동)
계명대동산병원,대구광역시 달서구 달구벌대로 1035 (신당동)
대구죽전역,대구광역시 달서구 와룡로 169
대구월곡DT,대구광역시 달서구 월곡로 225 (상인동)
대구광장,대구광역시 달서구 달구벌대로 1710 (두류동)
대구월촌역,대구광역시 달서구 월배로 315 (송현동)
대구진천역,대구광역시 달서구 월배로 91 (진천동)
대구도원DT,대구광역시 달서구 상화로 314 (도원동)
대구월성,대구광역시 달서구 조암로 41 (월성동)
대구수목원,대구광역시 달서구 화암로 379
대구성서IC DT,대구광역시 달서구 달구벌대로 1393
대구감삼DT,대구광역시 달서구 와룡로 131
대구상인역,대구광역시 달서구 월배로 210 (상인동)
대구두류DT,대구광역시 달서구 달구벌대로 1798 (두류동)
대구상인DT,대구광역시 달서구 월곡로 334 (상인동)
대구계명대,대구광역시 달서구 계대동문로 13 (신당동)
대구성서,"대구광역시 달서구 이곡공원로 26, 이곡메디컬빌딩 (이곡동)"
대구서부정류장역,대구광역시 달서구 구마로 265 (성당동)
대구이월드,대구광역시 달서구 두류공원로 200 (두류동)
대구대천,대구광역시 달서구 조암남로32길 2 (대천동)
신세계대구3F(티바나),대구광역시 동구 동부로 149 신세계백화점 대구점 3층
신세계대구8FR,대구광역시 동구 동부로 149 신세계백화점 대구점 8층
동대구로DT,대구광역시 동구 동대구로 422 (신천동)
대구팔공산,대구광역시 동구 파계로 650
대구봉무,대구광역시 동구 팔공로51길 15-11 (봉무동)
동대구터미널,대구광역시 동구 동부로30길 12 (신천동)
대구동촌유원지,대구광역시 동구 효동로2길 45 (효목동)
반야월이마트,"대구광역시 동구 안심로 389-2, 이마트 1층 (신서동)"
대구팔공로DT,대구광역시 동구 팔공로 332 (봉무동)
대구율하,대구광역시 동구 안심로16길 47 (율하동)
대구각산역DT,대구광역시 동구 안심로 383
대구평리DT,대구광역시 서구 서대구로 89 (평리1동)
대구수성도서관DT,대구광역시 수성구 화랑로 112 (만촌동)
대구그랜드호텔R,대구광역시 수성구 동대구로 305 (범어동)
국립대구박물관DT,대구광역시 수성구 청호로 318 (황금동)
대구수성호수R,대구광역시 수성구 용학로 56 (두산동)
대구수성동,대구광역시 수성구 명덕로 460 (수성동3가)
대구수성네거리DT,대구광역시 수성구 들안로 342 (수성동4가)
대구중동DT,대구광역시 수성구 수성로 243 (중동)
대구중동네거리DT,대구광역시 수성구 청수로 51 (중동)
대구상동DT,대구광역시 수성구 무학로 29(상동)
대구황금DT,대구광역시 수성구 청수로 164 (지산동)
대구삼성화재,대구광역시 수성구 동대구로 401 (범어동) 삼성화재사옥
대구시지,대구광역시 수성구 달구벌대로 3216 (신매동)
대구만촌DT,"대구광역시 수성구 달구벌대로 2636, , 853-25번지 (만촌동)"
대구수성하이츠,"대구광역시 수성구 수성로 393, 수성하이츠 1층 (수성동4가)"
동아수성,"대구광역시 수성구 지범로 191, 동아백화점수성점 1층 (범물동)"
수성리더스,대구광역시 수성구 동대구로 95 (두산동)
수성레이크,대구광역시 수성구 수성못길 4 (두산동)
대구범어제니스,"대구광역시 수성구 달구벌대로 2435, 두산위브더제니스아파트 상가 1층 110호 (범어동)"
대구두산DT,대구광역시 수성구 지범로 37 (두산동)
대구들안길DT,대구광역시 수성구 들안로 85 (상동)
대구만촌이마트,대구광역시 수성구 동원로 136 (만촌동)
대구시티센터,대구광역시 중구 국채보상로 611 (문화동)
대구계산,대구광역시 중구 달구벌대로415길 1 (계산동2가)
대구중앙로역,대구광역시 중구 국채보상로 582 (남일동)
대구공평DT,대구광역시 중구 국채보상로 642 (동인동2가)
반월당,대구광역시 중구 달구벌대로 2085 (덕산동) 동아쇼핑
동성로광장,대구광역시 중구 동성로 4 (동성로3가)
동성로로데오,대구광역시 중구 동성로5길 62 (삼덕동1가)
대구종로고택,대구광역시 중구 중앙대로77길 22 (종로2가)
대구반월삼성,대구광역시 중구 달구벌대로 2095 (덕산동)
대구228중앙공원,대구광역시 중구 동성로2길 95 (동성로2가)
대구칠성DT,대구광역시 북구 중앙대로 524 (칠성동2가)
대구유통단지,대구광역시 북구 유통단지로8길 78 106호 (산격동)
대구칠곡대로DT,대구광역시 북구 칠곡중앙대로 348 (태전동)
대구동천,대구광역시 북구 동천로 123
대구침산DT,대구광역시 북구 침산로 126 (침산동)
대구칠곡,대구광역시 북구 학정로 422 (구암동) 태을빌딩
경북대,대구광역시 북구 대학로 75 (산격동)
대구복현DT,대구광역시 북구 대학로 150 (복현동)
대구칠곡읍내DT,칠곡중앙대로 631 칠곡중앙대로 631
대구칠성이마트,대구광역시 북구 침산로 93 (칠성동2가)
대구금호,대구광역시 북구 한강로4길 9 (사수동)
대구테크노폴리스,"대구광역시 달성군 유가면 테크노상업로 84 대경타워 105호, 106호, 107호"
대구죽곡,대구광역시 달성군 달구벌대로 861 (다사읍)
대전한남대DT,대전광역시 대덕구 한밭대로 1122 (중리동)
대전IC DT,대전광역시 대덕구 동서대로 1776 (비래동)
대전신탄진DT,대전광역시 대덕구 대덕대로 1544 (석봉동)
대전송촌,"대전광역시 대덕구 송촌북로36번길 36, 1층 (송촌동)"
신탄진금강DT,대전광역시 대덕구 신탄진로 866 (신탄진동)
대전터미널DT,대전광역시 동구 동서대로 1658 (성남동)
대전판암DT,대전광역시 동구 옥천로 118 (판암동)
대전스타일마켓,"대전광역시 동구 동서대로 1689, 2층 (용전동)"
대전가오,대전광역시 동구 동구청로 101 (가오동)
대전터미널,대전광역시 동구 동서대로1695번길 4 (용전동)
대전신흥역DT,대전광역시 동구 옥천로 89 (판암동)
대전용전DT,대전광역시 동구 한밭대로 1239 (용전동)
대전정부청사역,대전광역시 서구 한밭대로 755 (둔산동)
대전건양대병원,대전광역시 서구 관저동로 170 (관저동)1층
대전탄방역,대전광역시 서구 문정로2번길 95 (탄방동)
대전복수,대전광역시 서구 복수남로 28 (복수동)
대전둔산남로,대전광역시 서구 둔산남로 100 (탄방동)
대전둔산로,대전광역시 서구 대덕대로241번길 35 (둔산동)
대전법원,대전광역시 서구 둔산로123번길 43 (둔산동)
대전가수원DT,대전광역시 서구 계백로 1128 (가수원동)
대전수침교DT,대전광역시 서구 계룡로 692 (용문동)
대전관저,대전광역시 서구 관저로 142 (관저동)
대전대덕로,대전광역시 서구 대덕대로234번길 18 (둔산동)
대전목원대,대전광역시 서구 동서대로 682 (도안동)
대전둔산,대전광역시 서구 대덕대로 189 (둔산동)
대전만년,대전광역시 서구 만년로 81 (만년동)
대전시청사거리,대전광역시 서구 둔산남로 50 (탄방동)
대전월평,대전광역시 서구 청사로123번길 25 (월평동)
둔산은하수,"대전광역시 서구 둔산로31번길 28, 금정빌딩 1층 (둔산동)"
대전탄방,"대전광역시 서구 문정로 78, 정우빌딩 1층 (탄방동)"
대전시청역,대전광역시 서구 둔산로 142 (둔산동)
대전호텔,"대전광역시 서구 둔산중로134번길 13, 둔산관광호텔 (둔산동)"
월평트레이더스,대전광역시 서구 한밭대로 580 (월평동)
둔산삼성프라자,대전광역시 서구 대덕대로 254 삼성전자 메가스토어 대전본점 1층 (둔산동)
대전갈마DT,대전광역시 서구 계룡로 384 (갈마동)
대전용문DT,대전광역시 서구 도산로 336 (용문동)
대전반석역,대전광역시 유성구 북유성대로 303 (반석동)
대전도안DT,대전광역시 유성구 도안대로 573 (봉명동)
대전장대,대전광역시 유성구 유성대로 781 (장대동)
대전유성구청,대전광역시 유성구 어은로 42 (어은동)
대전지족,대전광역시 유성구 지족로 373 (지족동)
대전유성,대전광역시 유성구 온천서로 2 (봉명동)
대전전민,대전광역시 유성구 유성대로 1722 (전민동)
대전관평동,대전광역시 유성구 테크노중앙로 68
대전조이마루,대전광역시 유성구 엑스포로 97번길 40
대전노은,"대전광역시 유성구 은구비남로33번길 26, 1~2층 (지족동)"
충남대정문,대전광역시 유성구 대학로 82 (궁동)
대전테크노밸리,대전광역시 유성구 테크노4로 105 (관평동)
신세계대전R,"대전광역시 유성구 엑스포로 1 (도룡동), 대전신세계 백화점 5F"
대전현대아울렛,대전광역시 유성구 테크노중앙로 123 (용산동)
대전유성NC,대전광역시 유성구 계룡로 119 (봉명동)
대전구암DT,대전광역시 유성구 월드컵대로289번길 6 (구암동)
신세계대전B1,"대전광역시 유성구 엑스포로 1 (도룡동), 대전신세계 백화점 B1층"
대전엑스포스카이,대전광역시 유성구 엑스포로 1 (도룡동) 신세계엑스포점 38층
대전대사DT,대전광역시 중구 계룡로 949 (대사동)
대전태평,대전광역시 중구 태평로 71 (태평동)
대전유천DT,대전광역시 중구 계백로 1604 (유천동)
대전중앙로R,대전광역시 중구 대종로 486 (은행동)
대전세이1층,"대전광역시 중구 계백로 1700, 외 4필지 세이백화점 신관 (문화동)"
은행동,대전광역시 중구 중앙로 164 (은행동)
대전목동DT,대전광역시 중구 동서대로 1387 (목동)
금정남산동DT,부산광역시 금정구 중앙대로 1989 (남산동)
금정구청DT,부산광역시 금정구 중앙대로 1730 (부곡동)
온천장역DT,부산광역시 금정구 식물원로 13 (장전동)
부산대정문,부산광역시 금정구 부산대학로64번길 12 (장전동)
부산대역,"부산광역시 금정구 장전로12번길 64, 1~4층 (장전동)"
부산대,"부산광역시 금정구 금정로68번길 2, 건우빌딩 (장전동)"
금정이마트,부산광역시 금정구 중앙대로1841번길 24 (구서동)
금정구서,부산광역시 금정구 금강로 441 (구서동)
용호동W스퀘어,"부산광역시 남구 분포로 145 (용호동) 더블유스퀘어동 1019호,1020호,1021호,2011호 2012호"
동명대DT,부산광역시 남구 신선로 423 (용당동)
BIFC Mall,부산광역시 남구 문현금융로 40 (문현동) 부산국제금융센터
부산대연역,"부산광역시 남구 수영로 240-1, 1층 (대연동)"
경성대,부산광역시 남구 수영로 312 (대연동)
부산대연못골,부산광역시 남구 못골로 87 (대연동)
부산역라마다,부산광역시 동구 중앙대로196번길 10 (초량동)
부산역아스티,부산광역시 동구 중앙대로214번길 7-8 (초량동)
부산역,부산광역시 동구 중앙대로 216 (초량동)
범일동일타워,부산광역시 동구 조방로 14 (범일동)
서면중앙대로R,부산광역시 부산진구 중앙대로 672 (부전동) 1층 2층
서면로R,부산광역시 부산진구 서면로 49-1 (부전동)
서면NC,부산광역시 부산진구 동천로 92 (전포동) NC백화점 1층
양정역,부산광역시 부산진구 중앙대로 894 (양정동)
동의대역,부산광역시 부산진구 가야대로 589 (가야제1동)
부산개금역,부산광역시 부산진구 가야대로 462 (개금동)
서면전포역,부산광역시 부산진구 전포대로199번길 27 (전포동)
